datetime,megawatt
25-02-2023 05:00,12917
25-02-2023 05:15,25490
25-02-2023 05:30,10454
25-02-2023 05:45,18757
25-02-2023 06:00,21540
25-02-2023 06:15,25113
25-02-2023 06:30,20946
25-02-2023 06:45,10587
25-02-2023 07:00,19830
25-02-2023 07:15,16140
25-02-2023 07:30,16396
25-02-2023 07:45,17403
25-02-2023 08:00,21561
25-02-2023 08:15,24869
25-02-2023 08:30,15274
25-02-2023 08:45,22644
25-02-2023 09:00,15521
25-02-2023 09:15,20389
25-02-2023 09:30,20708
25-02-2023 09:45,17011
25-02-2023 10:00,16303
25-02-2023 10:15,10407
25-02-2023 10:30,13455
25-02-2023 10:45,20953
25-02-2023 11:00,16923
25-02-2023 11:15,12650
25-02-2023 11:30,24539
25-02-2023 11:45,13327
25-02-2023 12:00,13881
25-02-2023 12:15,23253
25-02-2023 12:30,18906
25-02-2023 12:45,22012
25-02-2023 13:00,15005
25-02-2023 13:15,11720
25-02-2023 13:30,20884
25-02-2023 13:45,22810
25-02-2023 14:00,14887
25-02-2023 14:15,17984
25-02-2023 14:30,23251
25-02-2023 14:45,18198
25-02-2023 15:00,12253
25-02-2023 15:15,11109
25-02-2023 15:30,13648
25-02-2023 15:45,23639
25-02-2023 16:00,18030
25-02-2023 16:15,15208
25-02-2023 16:30,16614
25-02-2023 16:45,23735
25-02-2023 17:00,13917
25-02-2023 17:15,21194
25-02-2023 17:30,22290
25-02-2023 17:45,11481
25-02-2023 18:00,20690
25-02-2023 18:15,11779
25-02-2023 18:30,16416
25-02-2023 18:45,18970
25-02-2023 19:00,18815
25-02-2023 19:15,19323
25-02-2023 19:30,12065
25-02-2023 19:45,11086
25-02-2023 20:00,14557
25-02-2023 20:15,18033
25-02-2023 20:30,23025
25-02-2023 20:45,18323
25-02-2023 21:00,9688
25-02-2023 21:15,18664
25-02-2023 21:30,23948
25-02-2023 21:45,20433
25-02-2023 22:00,11019
25-02-2023 22:15,17339
25-02-2023 22:30,24612
25-02-2023 22:45,15826
25-02-2023 23:00,22810
25-02-2023 23:15,10654
25-02-2023 23:30,23231
25-02-2023 23:45,10585
26-02-2023 00:00,14367
26-02-2023 00:15,10272
26-02-2023 00:30,21809
26-02-2023 00:45,13558
26-02-2023 01:00,15889
26-02-2023 01:15,16593
26-02-2023 01:30,20455
26-02-2023 01:45,23451
26-02-2023 02:00,14965
26-02-2023 02:15,21336
26-02-2023 02:30,24400
26-02-2023 02:45,17654
26-02-2023 03:00,20540
26-02-2023 03:15,17107
26-02-2023 03:30,11279
26-02-2023 03:45,12613
26-02-2023 04:00,22787
26-02-2023 04:15,22836
26-02-2023 04:30,11285
26-02-2023 04:45,18219
26-02-2023 05:00,14530
26-02-2023 05:15,9636
26-02-2023 05:30,20295
26-02-2023 05:45,20982
26-02-2023 06:00,17918
26-02-2023 06:15,24166
26-02-2023 06:30,17222
26-02-2023 06:45,24574
26-02-2023 07:00,17403
26-02-2023 07:15,21409
26-02-2023 07:30,11941
26-02-2023 07:45,10738
26-02-2023 08:00,18674
26-02-2023 08:15,22055
26-02-2023 08:30,24892
26-02-2023 08:45,9884
26-02-2023 09:00,15991
26-02-2023 09:15,16096
26-02-2023 09:30,17380
26-02-2023 09:45,13881
26-02-2023 10:00,13412
26-02-2023 10:15,25164
26-02-2023 10:30,13760
26-02-2023 10:45,22424
26-02-2023 11:00,18528
26-02-2023 11:15,22542
26-02-2023 11:30,18808
26-02-2023 11:45,21330
26-02-2023 12:00,11897
26-02-2023 12:15,16867
26-02-2023 12:30,20660
26-02-2023 12:45,25632
26-02-2023 13:00,14880
26-02-2023 13:15,16929
26-02-2023 13:30,19040
26-02-2023 13:45,20427
26-02-2023 14:00,14550
26-02-2023 14:15,12760
26-02-2023 14:30,13389
26-02-2023 14:45,11866
26-02-2023 15:00,11758
26-02-2023 15:15,15200
26-02-2023 15:30,9876
26-02-2023 15:45,13191
26-02-2023 16:00,20809
26-02-2023 16:15,9963
26-02-2023 16:30,15274
26-02-2023 16:45,15383
26-02-2023 17:00,10982
26-02-2023 17:15,20076
26-02-2023 17:30,11378
26-02-2023 17:45,16168
26-02-2023 18:00,21917
26-02-2023 18:15,18160
26-02-2023 18:30,11675
26-02-2023 18:45,19730
26-02-2023 19:00,21162
26-02-2023 19:15,15146
26-02-2023 19:30,14919
26-02-2023 19:45,12139
26-02-2023 20:00,16022
26-02-2023 20:15,23607
26-02-2023 20:30,12097
26-02-2023 20:45,17638
26-02-2023 21:00,10378
26-02-2023 21:15,24059
26-02-2023 21:30,9781
26-02-2023 21:45,17759
26-02-2023 22:00,20899
26-02-2023 22:15,13268
26-02-2023 22:30,24006
26-02-2023 22:45,17320
26-02-2023 23:00,25324
26-02-2023 23:15,13291
26-02-2023 23:30,10204
26-02-2023 23:45,20923
27-02-2023 00:00,25032
27-02-2023 00:15,9943
27-02-2023 00:30,14319
27-02-2023 00:45,12955
27-02-2023 01:00,16519
27-02-2023 01:15,10838
27-02-2023 01:30,12874
27-02-2023 01:45,14089
27-02-2023 02:00,11835
27-02-2023 02:15,18909
27-02-2023 02:30,11990
27-02-2023 02:45,12882
27-02-2023 03:00,16098
27-02-2023 03:15,10433
27-02-2023 03:30,11586
27-02-2023 03:45,10471
27-02-2023 04:00,22137
27-02-2023 04:15,14131
27-02-2023 04:30,14640
27-02-2023 04:45,18893
27-02-2023 05:00,23680
27-02-2023 05:15,22834
27-02-2023 05:30,13390
27-02-2023 05:45,22779
27-02-2023 06:00,15022
27-02-2023 06:15,21268
27-02-2023 06:30,12730
27-02-2023 06:45,22361
27-02-2023 07:00,23345
27-02-2023 07:15,11368
27-02-2023 07:30,19808
27-02-2023 07:45,15905
27-02-2023 08:00,25254
27-02-2023 08:15,15157
27-02-2023 08:30,15703
27-02-2023 08:45,18835
27-02-2023 09:00,13376
27-02-2023 09:15,17966
27-02-2023 09:30,10255
27-02-2023 09:45,21432
27-02-2023 10:00,20537
27-02-2023 10:15,25200
27-02-2023 10:30,25545
27-02-2023 10:45,21104
27-02-2023 11:00,16582
27-02-2023 11:15,23511
27-02-2023 11:30,12769
27-02-2023 11:45,13032
27-02-2023 12:00,19906
27-02-2023 12:15,20994
27-02-2023 12:30,21990
27-02-2023 12:45,10600
27-02-2023 13:00,25680
27-02-2023 13:15,17000
27-02-2023 13:30,10057
27-02-2023 13:45,16155
27-02-2023 14:00,15251
27-02-2023 14:15,16940
27-02-2023 14:30,21670
27-02-2023 14:45,14401
27-02-2023 15:00,17096
27-02-2023 15:15,18493
27-02-2023 15:30,15740
27-02-2023 15:45,17294
27-02-2023 16:00,25300
27-02-2023 16:15,15031
27-02-2023 16:30,25489
27-02-2023 16:45,19956
27-02-2023 17:00,20315
27-02-2023 17:15,24522
27-02-2023 17:30,19201
27-02-2023 17:45,15987
27-02-2023 18:00,23013
27-02-2023 18:15,21780
27-02-2023 18:30,10893
27-02-2023 18:45,22812
27-02-2023 19:00,21298
27-02-2023 19:15,17551
27-02-2023 19:30,23970
27-02-2023 19:45,17721
27-02-2023 20:00,22948
27-02-2023 20:15,15872
27-02-2023 20:30,15079
27-02-2023 20:45,21400
27-02-2023 21:00,19554
27-02-2023 21:15,15762
27-02-2023 21:30,13280
27-02-2023 21:45,12470
27-02-2023 22:00,10958
27-02-2023 22:15,21591
27-02-2023 22:30,10465
27-02-2023 22:45,13402
27-02-2023 23:00,25289
27-02-2023 23:15,11553
27-02-2023 23:30,18833
27-02-2023 23:45,16354
28-02-2023 00:00,19621
28-02-2023 00:15,14483
28-02-2023 00:30,10046
28-02-2023 00:45,24717
28-02-2023 01:00,17314
28-02-2023 01:15,12701
28-02-2023 01:30,24585
28-02-2023 01:45,19714
28-02-2023 02:00,11123
28-02-2023 02:15,12286
28-02-2023 02:30,24888
28-02-2023 02:45,11314
28-02-2023 03:00,18212
28-02-2023 03:15,15991
28-02-2023 03:30,21055
28-02-2023 03:45,21462
28-02-2023 04:00,10649
28-02-2023 04:15,13330
28-02-2023 04:30,22091
28-02-2023 04:45,22821
28-02-2023 05:00,24668
28-02-2023 05:15,12004
28-02-2023 05:30,14521
28-02-2023 05:45,21907
28-02-2023 06:00,13905
28-02-2023 06:15,14130
28-02-2023 06:30,16321
28-02-2023 06:45,18759
28-02-2023 07:00,21105
28-02-2023 07:15,10670
28-02-2023 07:30,21519
28-02-2023 07:45,20605
28-02-2023 08:00,23869
28-02-2023 08:15,11717
28-02-2023 08:30,20776
28-02-2023 08:45,15861
28-02-2023 09:00,22250
28-02-2023 09:15,17399
28-02-2023 09:30,12222
28-02-2023 09:45,12723
28-02-2023 10:00,11408
28-02-2023 10:15,15666
28-02-2023 10:30,18124
28-02-2023 10:45,10468
28-02-2023 11:00,13005
28-02-2023 11:15,21218
28-02-2023 11:30,20550
28-02-2023 11:45,11636
28-02-2023 12:00,22746
28-02-2023 12:15,10266
28-02-2023 12:30,15355
28-02-2023 12:45,23035
28-02-2023 13:00,17353
28-02-2023 13:15,19172
28-02-2023 13:30,15246
28-02-2023 13:45,23662
28-02-2023 14:00,12370
28-02-2023 14:15,20877
28-02-2023 14:30,18148
28-02-2023 14:45,12924
28-02-2023 15:00,9824
28-02-2023 15:15,25392
28-02-2023 15:30,16081
28-02-2023 15:45,20818
28-02-2023 16:00,12464
28-02-2023 16:15,22785
28-02-2023 16:30,9905
28-02-2023 16:45,22699
28-02-2023 17:00,11655
28-02-2023 17:15,25057
28-02-2023 17:30,13707
28-02-2023 17:45,20738
28-02-2023 18:00,9733
28-02-2023 18:15,25338
28-02-2023 18:30,16646
28-02-2023 18:45,19181
28-02-2023 19:00,17487
28-02-2023 19:15,12078
28-02-2023 19:30,25568
28-02-2023 19:45,9590
28-02-2023 20:00,14760
28-02-2023 20:15,10855
28-02-2023 20:30,14651
28-02-2023 20:45,21380
28-02-2023 21:00,11129
28-02-2023 21:15,24962
28-02-2023 21:30,21642
28-02-2023 21:45,18980
28-02-2023 22:00,11616
28-02-2023 22:15,11046
28-02-2023 22:30,16525
28-02-2023 22:45,13384
28-02-2023 23:00,25574
28-02-2023 23:15,17426
28-02-2023 23:30,10352
28-02-2023 23:45,16228
01-03-2023 00:00,18295
01-03-2023 00:15,13195
01-03-2023 00:30,22974
01-03-2023 00:45,20138
01-03-2023 01:00,19636
01-03-2023 01:15,23303
01-03-2023 01:30,13505
01-03-2023 01:45,20130
01-03-2023 02:00,11444
01-03-2023 02:15,20386
01-03-2023 02:30,9940
01-03-2023 02:45,15346
01-03-2023 03:00,23222
01-03-2023 03:15,13853
01-03-2023 03:30,25665
01-03-2023 03:45,14663
01-03-2023 04:00,9764
01-03-2023 04:15,23789
01-03-2023 04:30,24575
01-03-2023 04:45,21005
01-03-2023 05:00,22433
01-03-2023 05:15,23516
01-03-2023 05:30,18445
01-03-2023 05:45,22664
01-03-2023 06:00,16938
01-03-2023 06:15,20282
01-03-2023 06:30,11028
01-03-2023 06:45,17777
01-03-2023 07:00,23277
01-03-2023 07:15,15570
01-03-2023 07:30,22942
01-03-2023 07:45,9974
01-03-2023 08:00,17558
01-03-2023 08:15,15552
01-03-2023 08:30,17533
01-03-2023 08:45,20861
01-03-2023 09:00,16291
01-03-2023 09:15,12884
01-03-2023 09:30,14714
01-03-2023 09:45,24505
01-03-2023 10:00,14498
01-03-2023 10:15,11844
01-03-2023 10:30,17388
01-03-2023 10:45,22843
01-03-2023 11:00,15688
01-03-2023 11:15,15920
01-03-2023 11:30,14225
01-03-2023 11:45,25642
01-03-2023 12:00,9975
01-03-2023 12:15,12450
01-03-2023 12:30,22913
01-03-2023 12:45,18079
01-03-2023 13:00,23808
01-03-2023 13:15,14385
01-03-2023 13:30,19106
01-03-2023 13:45,13432
01-03-2023 14:00,20206
01-03-2023 14:15,11363
01-03-2023 14:30,20266
01-03-2023 14:45,14720
01-03-2023 15:00,19141
01-03-2023 15:15,21969
01-03-2023 15:30,10518
01-03-2023 15:45,14220
01-03-2023 16:00,14619
01-03-2023 16:15,13032
01-03-2023 16:30,16304
01-03-2023 16:45,13754
01-03-2023 17:00,17594
01-03-2023 17:15,11415
01-03-2023 17:30,16457
01-03-2023 17:45,14341
01-03-2023 18:00,20754
01-03-2023 18:15,14520
01-03-2023 18:30,25329
01-03-2023 18:45,12729
01-03-2023 19:00,13045
01-03-2023 19:15,11472
01-03-2023 19:30,16835
01-03-2023 19:45,24505
01-03-2023 20:00,16858
01-03-2023 20:15,16194
01-03-2023 20:30,19020
01-03-2023 20:45,25046
01-03-2023 21:00,23290
01-03-2023 21:15,16237
01-03-2023 21:30,22982
01-03-2023 21:45,13490
01-03-2023 22:00,14650
01-03-2023 22:15,24267
01-03-2023 22:30,15190
01-03-2023 22:45,15028
01-03-2023 23:00,10147
01-03-2023 23:15,23763
01-03-2023 23:30,24359
01-03-2023 23:45,9687
02-03-2023 00:00,10421
02-03-2023 00:15,16545
02-03-2023 00:30,15650
02-03-2023 00:45,19832
02-03-2023 01:00,25167
02-03-2023 01:15,19049
02-03-2023 01:30,21093
02-03-2023 01:45,24052
02-03-2023 02:00,23250
02-03-2023 02:15,21548
02-03-2023 02:30,14127
02-03-2023 02:45,22165
02-03-2023 03:00,25206
02-03-2023 03:15,10402
02-03-2023 03:30,16277
02-03-2023 03:45,22784
02-03-2023 04:00,18178
02-03-2023 04:15,10696
02-03-2023 04:30,21167
02-03-2023 04:45,17345
02-03-2023 05:00,15568
02-03-2023 05:15,18110
02-03-2023 05:30,21041
02-03-2023 05:45,12727
02-03-2023 06:00,21841
02-03-2023 06:15,18233
02-03-2023 06:30,10376
02-03-2023 06:45,24588
02-03-2023 07:00,20354
02-03-2023 07:15,23119
02-03-2023 07:30,23122
02-03-2023 07:45,17839
02-03-2023 08:00,22167
02-03-2023 08:15,20294
02-03-2023 08:30,21260
02-03-2023 08:45,16240
02-03-2023 09:00,12034
02-03-2023 09:15,22294
02-03-2023 09:30,19460
02-03-2023 09:45,16544
02-03-2023 10:00,11128
02-03-2023 10:15,19974
02-03-2023 10:30,22773
02-03-2023 10:45,21296
02-03-2023 11:00,11281
02-03-2023 11:15,12545
02-03-2023 11:30,17238
02-03-2023 11:45,18236
02-03-2023 12:00,24404
02-03-2023 12:15,10002
02-03-2023 12:30,15063
02-03-2023 12:45,23972
02-03-2023 13:00,15736
02-03-2023 13:15,12526
02-03-2023 13:30,12225
02-03-2023 13:45,11951
02-03-2023 14:00,21471
02-03-2023 14:15,10573
02-03-2023 14:30,13252
02-03-2023 14:45,10424
02-03-2023 15:00,15422
02-03-2023 15:15,23608
02-03-2023 15:30,23931
02-03-2023 15:45,25691
02-03-2023 16:00,21736
02-03-2023 16:15,23868
02-03-2023 16:30,17005
02-03-2023 16:45,18018
02-03-2023 17:00,18165
02-03-2023 17:15,18637
02-03-2023 17:30,14684
02-03-2023 17:45,12873
02-03-2023 18:00,19589
02-03-2023 18:15,19304
02-03-2023 18:30,16821
02-03-2023 18:45,16095
02-03-2023 19:00,17584
02-03-2023 19:15,25170
02-03-2023 19:30,13696
02-03-2023 19:45,14776
02-03-2023 20:00,25262
02-03-2023 20:15,13168
02-03-2023 20:30,12142
02-03-2023 20:45,19645
02-03-2023 21:00,11098
02-03-2023 21:15,14905
02-03-2023 21:30,19858
02-03-2023 21:45,16353
02-03-2023 22:00,12540
02-03-2023 22:15,17712
02-03-2023 22:30,9735
02-03-2023 22:45,19208
02-03-2023 23:00,20144
02-03-2023 23:15,14390
02-03-2023 23:30,21132
02-03-2023 23:45,19297
03-03-2023 00:00,23705
03-03-2023 00:15,15313
03-03-2023 00:30,21277
03-03-2023 00:45,17576
03-03-2023 01:00,24078
03-03-2023 01:15,18519
03-03-2023 01:30,11325
03-03-2023 01:45,20524
03-03-2023 02:00,18823
03-03-2023 02:15,23511
03-03-2023 02:30,22959
03-03-2023 02:45,18630
03-03-2023 03:00,13185
03-03-2023 03:15,19687
03-03-2023 03:30,13247
03-03-2023 03:45,18096
03-03-2023 04:00,10744
03-03-2023 04:15,13333
03-03-2023 04:30,12083
03-03-2023 04:45,15775
03-03-2023 05:00,19767
03-03-2023 05:15,13332
03-03-2023 05:30,25679
03-03-2023 05:45,15970
03-03-2023 06:00,25658
03-03-2023 06:15,22509
03-03-2023 06:30,23962
03-03-2023 06:45,13346
03-03-2023 07:00,15247
03-03-2023 07:15,10359
03-03-2023 07:30,16904
03-03-2023 07:45,12748
03-03-2023 08:00,23202
03-03-2023 08:15,16301
03-03-2023 08:30,13664
03-03-2023 08:45,11319
03-03-2023 09:00,23219
03-03-2023 09:15,10660
03-03-2023 09:30,18646
03-03-2023 09:45,23585
03-03-2023 10:00,22283
03-03-2023 10:15,19637
03-03-2023 10:30,17168
03-03-2023 10:45,13752
03-03-2023 11:00,21701
03-03-2023 11:15,12439
03-03-2023 11:30,19159
03-03-2023 11:45,20968
03-03-2023 12:00,16572
03-03-2023 12:15,12518
03-03-2023 12:30,12804
03-03-2023 12:45,12755
03-03-2023 13:00,13434
03-03-2023 13:15,16034
03-03-2023 13:30,11338
03-03-2023 13:45,9767
03-03-2023 14:00,24548
03-03-2023 14:15,13848
03-03-2023 14:30,19115
03-03-2023 14:45,25477
03-03-2023 15:00,13166
03-03-2023 15:15,15592
03-03-2023 15:30,10877
03-03-2023 15:45,10914
03-03-2023 16:00,11075
03-03-2023 16:15,22343
03-03-2023 16:30,17929
03-03-2023 16:45,25571
03-03-2023 17:00,20285
03-03-2023 17:15,23569
03-03-2023 17:30,15032
03-03-2023 17:45,22063
03-03-2023 18:00,11817
03-03-2023 18:15,14197
03-03-2023 18:30,25267
03-03-2023 18:45,17132
03-03-2023 19:00,25371
03-03-2023 19:15,9869
03-03-2023 19:30,16885
03-03-2023 19:45,18215
03-03-2023 20:00,14068
03-03-2023 20:15,20938
03-03-2023 20:30,23615
03-03-2023 20:45,14878
03-03-2023 21:00,22595
03-03-2023 21:15,15354
03-03-2023 21:30,24784
03-03-2023 21:45,22444
03-03-2023 22:00,12527
03-03-2023 22:15,11598
03-03-2023 22:30,11947
03-03-2023 22:45,10613
03-03-2023 23:00,21633
03-03-2023 23:15,23292
03-03-2023 23:30,16545
03-03-2023 23:45,16822
04-03-2023 00:00,13383
04-03-2023 00:15,18262
04-03-2023 00:30,23081
04-03-2023 00:45,10741
04-03-2023 01:00,10520
04-03-2023 01:15,9967
04-03-2023 01:30,13583
04-03-2023 01:45,18620
04-03-2023 02:00,17429
04-03-2023 02:15,13540
04-03-2023 02:30,25656
04-03-2023 02:45,21476
04-03-2023 03:00,20832
04-03-2023 03:15,17492
04-03-2023 03:30,15946
04-03-2023 03:45,13397
04-03-2023 04:00,16509
04-03-2023 04:15,15618
04-03-2023 04:30,24519
04-03-2023 04:45,20880
04-03-2023 05:00,11335
04-03-2023 05:15,12325
04-03-2023 05:30,24874
04-03-2023 05:45,23728
04-03-2023 06:00,20864
04-03-2023 06:15,16641
04-03-2023 06:30,9943
04-03-2023 06:45,23241
04-03-2023 07:00,21100
04-03-2023 07:15,15067
04-03-2023 07:30,22236
04-03-2023 07:45,11636
04-03-2023 08:00,22391
04-03-2023 08:15,19926
04-03-2023 08:30,21774
04-03-2023 08:45,14692
04-03-2023 09:00,12928
04-03-2023 09:15,21535
04-03-2023 09:30,21264
04-03-2023 09:45,21686
04-03-2023 10:00,24812
04-03-2023 10:15,9736
04-03-2023 10:30,10037
04-03-2023 10:45,10396
04-03-2023 11:00,12791
04-03-2023 11:15,16165
04-03-2023 11:30,18721
04-03-2023 11:45,14025
04-03-2023 12:00,22090
04-03-2023 12:15,12951
04-03-2023 12:30,20430
04-03-2023 12:45,14997
04-03-2023 13:00,20130
04-03-2023 13:15,24393
04-03-2023 13:30,20872
04-03-2023 13:45,20258
04-03-2023 14:00,15580
04-03-2023 14:15,24398
04-03-2023 14:30,22119
04-03-2023 14:45,21255
04-03-2023 15:00,11091
04-03-2023 15:15,22774
04-03-2023 15:30,24751
04-03-2023 15:45,10253
04-03-2023 16:00,24286
04-03-2023 16:15,10347
04-03-2023 16:30,14269
04-03-2023 16:45,13329
04-03-2023 17:00,23437
04-03-2023 17:15,21492
04-03-2023 17:30,12111
04-03-2023 17:45,20578
04-03-2023 18:00,16930
04-03-2023 18:15,10246
04-03-2023 18:30,24854
04-03-2023 18:45,17345
04-03-2023 19:00,14955
04-03-2023 19:15,13004
04-03-2023 19:30,25674
04-03-2023 19:45,16185
04-03-2023 20:00,17971
04-03-2023 20:15,9654
04-03-2023 20:30,24807
04-03-2023 20:45,13158
04-03-2023 21:00,10415
04-03-2023 21:15,21446
04-03-2023 21:30,20343
04-03-2023 21:45,23082
04-03-2023 22:00,18177
04-03-2023 22:15,25220
04-03-2023 22:30,21849
04-03-2023 22:45,17497
04-03-2023 23:00,13014
04-03-2023 23:15,25482
04-03-2023 23:30,11682
04-03-2023 23:45,25262
05-03-2023 00:00,25000
05-03-2023 00:15,19732
05-03-2023 00:30,10825
05-03-2023 00:45,16625
05-03-2023 01:00,18047
05-03-2023 01:15,21607
05-03-2023 01:30,23234
05-03-2023 01:45,13781
05-03-2023 02:00,15568
05-03-2023 02:15,23334
05-03-2023 02:30,15212
05-03-2023 02:45,13575
05-03-2023 03:00,17137
05-03-2023 03:15,24841
05-03-2023 03:30,16381
05-03-2023 03:45,24207
05-03-2023 04:00,23776
05-03-2023 04:15,12019
05-03-2023 04:30,17472
05-03-2023 04:45,17198
05-03-2023 05:00,11150
05-03-2023 05:15,19337
05-03-2023 05:30,20491
05-03-2023 05:45,15440
05-03-2023 06:00,19378
05-03-2023 06:15,23108
05-03-2023 06:30,13456
05-03-2023 06:45,16928
05-03-2023 07:00,13926
05-03-2023 07:15,12056
05-03-2023 07:30,20310
05-03-2023 07:45,25000
05-03-2023 08:00,14249
05-03-2023 08:15,20925
05-03-2023 08:30,22153
05-03-2023 08:45,17711
05-03-2023 09:00,21528
05-03-2023 09:15,22702
05-03-2023 09:30,13393
05-03-2023 09:45,22266
05-03-2023 10:00,13758
05-03-2023 10:15,19314
05-03-2023 10:30,19365
05-03-2023 10:45,25261
05-03-2023 11:00,16615
05-03-2023 11:15,15995
05-03-2023 11:30,22215
05-03-2023 11:45,12622
05-03-2023 12:00,10484
05-03-2023 12:15,12251
05-03-2023 12:30,21076
05-03-2023 12:45,21091
05-03-2023 13:00,19765
05-03-2023 13:15,20889
05-03-2023 13:30,19198
05-03-2023 13:45,13173
05-03-2023 14:00,14217
05-03-2023 14:15,16938
05-03-2023 14:30,21683
05-03-2023 14:45,22434
05-03-2023 15:00,19550
05-03-2023 15:15,17447
05-03-2023 15:30,9857
05-03-2023 15:45,13944
05-03-2023 16:00,18880
05-03-2023 16:15,25285
05-03-2023 16:30,18455
05-03-2023 16:45,18523
05-03-2023 17:00,11096
05-03-2023 17:15,20076
05-03-2023 17:30,13003
05-03-2023 17:45,23813
05-03-2023 18:00,22048
05-03-2023 18:15,22501
05-03-2023 18:30,15874
05-03-2023 18:45,23711
05-03-2023 19:00,12496
05-03-2023 19:15,12290
05-03-2023 19:30,23989
05-03-2023 19:45,10166
05-03-2023 20:00,15345
05-03-2023 20:15,13695
05-03-2023 20:30,22082
05-03-2023 20:45,17198
05-03-2023 21:00,13276
05-03-2023 21:15,15245
05-03-2023 21:30,9610
05-03-2023 21:45,12010
05-03-2023 22:00,13031
05-03-2023 22:15,22550
05-03-2023 22:30,13367
05-03-2023 22:45,13257
05-03-2023 23:00,18518
05-03-2023 23:15,25004
05-03-2023 23:30,15672
05-03-2023 23:45,9785
06-03-2023 00:00,22123
06-03-2023 00:15,9694
06-03-2023 00:30,11004
06-03-2023 00:45,11835
06-03-2023 01:00,13970
06-03-2023 01:15,11744
06-03-2023 01:30,20283
06-03-2023 01:45,14334
06-03-2023 02:00,12979
06-03-2023 02:15,21976
06-03-2023 02:30,9635
06-03-2023 02:45,14497
06-03-2023 03:00,24368
06-03-2023 03:15,21170
06-03-2023 03:30,13334
06-03-2023 03:45,21014
06-03-2023 04:00,14955
06-03-2023 04:15,17091
06-03-2023 04:30,25280
06-03-2023 04:45,20953
06-03-2023 05:00,13182
06-03-2023 05:15,25447
06-03-2023 05:30,11029
06-03-2023 05:45,22041
06-03-2023 06:00,14839
06-03-2023 06:15,16134
06-03-2023 06:30,15457
06-03-2023 06:45,20610
06-03-2023 07:00,14084
06-03-2023 07:15,12552
06-03-2023 07:30,18426
06-03-2023 07:45,20225
06-03-2023 08:00,22262
06-03-2023 08:15,20949
06-03-2023 08:30,10241
06-03-2023 08:45,16981
06-03-2023 09:00,14524
06-03-2023 09:15,10861
06-03-2023 09:30,20420
06-03-2023 09:45,25310
06-03-2023 10:00,23702
06-03-2023 10:15,19939
06-03-2023 10:30,20800
06-03-2023 10:45,14023
06-03-2023 11:00,22982
06-03-2023 11:15,16474
06-03-2023 11:30,21141
06-03-2023 11:45,13365
06-03-2023 12:00,19507
06-03-2023 12:15,16105
06-03-2023 12:30,19947
06-03-2023 12:45,23166
06-03-2023 13:00,19419
06-03-2023 13:15,14577
06-03-2023 13:30,13085
06-03-2023 13:45,22463
06-03-2023 14:00,22395
06-03-2023 14:15,10075
06-03-2023 14:30,24036
06-03-2023 14:45,20892
06-03-2023 15:00,24445
06-03-2023 15:15,24641
06-03-2023 15:30,14805
06-03-2023 15:45,22033
06-03-2023 16:00,17033
06-03-2023 16:15,10628
06-03-2023 16:30,12753
06-03-2023 16:45,21728
06-03-2023 17:00,21288
06-03-2023 17:15,12551
06-03-2023 17:30,14352
06-03-2023 17:45,15130
06-03-2023 18:00,20856
06-03-2023 18:15,24230
06-03-2023 18:30,12711
06-03-2023 18:45,10942
06-03-2023 19:00,24388
06-03-2023 19:15,18129
06-03-2023 19:30,21394
06-03-2023 19:45,22136
06-03-2023 20:00,10125
06-03-2023 20:15,20530
06-03-2023 20:30,12516
06-03-2023 20:45,14316
06-03-2023 21:00,23632
06-03-2023 21:15,22301
06-03-2023 21:30,19302
06-03-2023 21:45,22511
06-03-2023 22:00,17680
06-03-2023 22:15,14022
06-03-2023 22:30,13325
06-03-2023 22:45,14830
06-03-2023 23:00,25021
06-03-2023 23:15,21529
06-03-2023 23:30,19381
06-03-2023 23:45,10771
07-03-2023 00:00,23454
07-03-2023 00:15,15376
07-03-2023 00:30,16148
07-03-2023 00:45,21349
07-03-2023 01:00,11130
07-03-2023 01:15,25663
07-03-2023 01:30,17990
07-03-2023 01:45,17251
07-03-2023 02:00,15235
07-03-2023 02:15,14983
07-03-2023 02:30,24768
07-03-2023 02:45,12909
07-03-2023 03:00,11266
07-03-2023 03:15,14893
07-03-2023 03:30,20945
07-03-2023 03:45,12416
07-03-2023 04:00,10435
07-03-2023 04:15,14617
07-03-2023 04:30,17721
07-03-2023 04:45,21086
07-03-2023 05:00,25628
07-03-2023 05:15,24850
07-03-2023 05:30,20599
07-03-2023 05:45,15424
07-03-2023 06:00,23090
07-03-2023 06:15,21612
07-03-2023 06:30,20656
07-03-2023 06:45,13839
07-03-2023 07:00,18441
07-03-2023 07:15,12456
07-03-2023 07:30,21104
07-03-2023 07:45,18136
07-03-2023 08:00,18087
07-03-2023 08:15,10121
07-03-2023 08:30,15130
07-03-2023 08:45,15862
07-03-2023 09:00,17649
07-03-2023 09:15,16741
07-03-2023 09:30,20443
07-03-2023 09:45,14719
07-03-2023 10:00,10062
07-03-2023 10:15,16914
07-03-2023 10:30,18053
07-03-2023 10:45,25283
07-03-2023 11:00,23818
07-03-2023 11:15,18741
07-03-2023 11:30,15502
07-03-2023 11:45,11729
07-03-2023 12:00,19639
07-03-2023 12:15,15454
07-03-2023 12:30,25085
07-03-2023 12:45,14382
07-03-2023 13:00,11860
07-03-2023 13:15,17593
07-03-2023 13:30,9760
07-03-2023 13:45,11147
07-03-2023 14:00,24493
07-03-2023 14:15,10514
07-03-2023 14:30,22624
